# MALHEUR (0.4.6) - Automatic Analysis of Malware Behavior
# Copyright (c) 2009 Konrad Rieck (rieck@cs.tu-berlin.de)
# Berlin Institute of Technology (TU Berlin).
# ---
# Clusters for reference_mist.tar.gz
# Number of cluster: 27
# Precision of clusters: 92.0%
# Recall of clusters: 93.7%
# F-measure of clusters: 92.9%
# ---
# <report> <cluster> <prototype> <distance>
refset/e2762fa14c63b7dfed90550f0f0eb441465671de.WOIKOINER C000-0007 refset/ce3578cf105178b4284b1ca91562160199d5715a.WOIKOINER 0.508747
refset/e2e17fa39e8543605eeaf82987e815e2e99a9bac.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.443284
refset/e2f4a9b1faf7101bd9aec8f5439a250b22f94359.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.364393
refset/e301d917ced02ccaa4ca34656e7056811a74043f.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.43924
refset/e30333391479f47d751c31ea79536afa83313616.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332993
refset/e3136caf1828b943e87e5f04909095008a0df852.SALITY C000-0004 refset/4df447fdc28d29b431b83ccbdd57cb2aa8fd3c2d.SALITY 0.449513
refset/e316746a69de2fc73fa6df46a1c13a5de7f0a48b.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.385502
refset/e3175a83ce729772ae0476561814956649a1b01d.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.362425
refset/e3246684a397e8eef6c34a37d222ba003a2fe7ce.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.34668
refset/e33f9437cb3d341e5903e13e1ceea48563a198b2.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.46662
refset/e3445f7d0e6ddde7b67f0ff86420e29daa7485dd.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.000292886
refset/e356d63b30d2c88236ed91883578217479a4a24c.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e35a429af9d56dc0d4517a9c401a8a1363fb059d.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.353752
refset/e3766bb61cfc6b2b08ca2e415f9fed61f206da17.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.352079
refset/e37773eb92776a76dae42790b7759fe3099e32eb.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.374378
refset/e38c1f193c6cf263a95a196e96aec35764f793d8.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e39ff9a334ecf8595a8ddae7a5535c0ebd254194.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.470236
refset/e3a40f4bc083ecd5a7631d1b2c32b8f589ff6387.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.480886
refset/e3a66a969debc2289196cc4ffeffc97427ec09e6.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/e3c549c7d0e0eb83bf635c35f1e593e5a94e70ac.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.355091
refset/e3c629e97ccee870774b35762b3cd978cada4e00.FLYSTUDIO rejected refset/2fbb9c6c64b9c1dedf4db859e541d0536ce09f07.FLYSTUDIO 0.608406
refset/e3c92db01455abe5f54255b7c892d3e05b9f2969.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.352023
refset/e3c95b11a090a31c18faf4f551da046cef11b4aa.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.524346
refset/e3cc7834d87016d3e82de37d087ff768458a4253.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.598181
refset/e3d0b3f8800b13303d0dfb546951d0f7440185df.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.503066
refset/e3d5642a590f4eb70c08025c64f3638226a70a26.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.531668
refset/e3edd5ac3a889b818beaf19f77fce7adc63cbca9.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e3f4481f31e6f06ab7772106f444231aa1bf0151.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.401644
refset/e415851ffa31918fd8b6fc73520f8a2e9b07072c.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.387739
refset/e45510f62631974db740b729c16c44cce8629be0.SALITY C000-0004 refset/4df447fdc28d29b431b83ccbdd57cb2aa8fd3c2d.SALITY 0.468423
refset/e458fd4ab551ae98dedbcf4899e7880ad2309240.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.354911
refset/e45e1dcc6f0277439184101b4d12736ad8b55bd8.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.398629
refset/e4756e3a0768ed2fbab790b5483605c1715489f0.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.339894
refset/e4b014446deef494e1a6773f0f9b7376e5efa235.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e4b39232dbf8c1f9415017a91b74a4212d7faa5f.VIRUT C000-0050 refset/4125c91b60ae1890b58b52376c32bac28b53f03f.VIRUT 0.568106
refset/e4e1ed50e7eebf0d38ffb883974167bc5d95bd10.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.351567
refset/e4e352aaaaa83c244ffe9fa1cbecad7ca214a30a.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.253969
refset/e525b2ac95c11ed311535f6713abdb822b32a63e.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.000292886
refset/e54035fb432c232b06740f6575bfc1568c041b7c.RBOT C000-0023 refset/3463f7c7b3c05654fa2ebf25d8163d31b575f0ba.RBOT 0.512561
refset/e54ab18cc0454ca684cadde0b3a2d8ae03053169.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.348706
refset/e584b74fbe225d7a2ae9809b7f3e73f6d71450a3.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.0759195
refset/e5876f8c1ea9292f94f1c57a72d3a30f70dd7f94.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.33339
refset/e597357b8174372a1123de8dadb1a66f072eaaa5.VIRUT C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.462719
refset/e5a50e92153e3e32e162def042804305f79c7ece.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e5b4ad50d1f6c32cdf2bff3b975029be76443b6f.VIKING_DZ C000-0009 refset/e5b4ad50d1f6c32cdf2bff3b975029be76443b6f.VIKING_DZ 0
refset/e5bac4fc2b48b98c1328ae67177e62ec3e0e5331.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.441699
refset/e5be163cf58a991d6cfadf41479d5403b1efa02f.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.403786
refset/e5bfd55fd19550361910096a255e92542efbc713.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.511463
refset/e5c0a0f300932c174338061aa470382cf9c86244.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.406257
refset/e5d4f022f55841a5f77f7df4f6ca0b54cc9ff3c5.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e5e44547044796b64fcb30c216167ac8238810cb.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.140303
refset/e5e857dbd13d1f83e33786870f77d1c4b7107d32.CASINO rejected refset/e5e857dbd13d1f83e33786870f77d1c4b7107d32.CASINO 0
refset/e607cb2a1bb6eb4c6bee1e145ff4c20a5bac420f.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.448315
refset/e60f0616bed69882b885109ddd16e2f22c8894b6.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.200765
refset/e6419ee4a86be48b1a0f216b4e6d210e018bb130.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.337522
refset/e655dc79c8a5cc0a4bb34c44d327686b40dd0af7.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.219099
refset/e655fe25e8175e565ec8dca720f623beaa7894c5.LOOPER C000-0011 refset/e655fe25e8175e565ec8dca720f623beaa7894c5.LOOPER 5.7209e-05
refset/e666033f84097d8c5a2cef9678dffd805074cf07.CASINO C000-0001 refset/b89df209667c0e1a323809f3febf0507d7a85f2e.CASINO 0.514486
refset/e686e858e56e9031e824cb1ce68e3b96d2eb175a.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e6ba285932bf0fbdcb66fb10cda129b1bd0d10ab.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.38761
refset/e6d146f9f4528a6ecff0d71c4050866847445dfd.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.404825
refset/e6e80798e3876f19e47e08003b739cb309e49d30.POISON C000-0005 refset/1dc9dcc3fd825daebc354a04bbb566b45d71a7d0.POISON 0.601406
refset/e6ebca543e44ea5c4d658fc88bf4c88345183fa4.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.372106
refset/e7250d65e300bcf2aac50df2849bc64f5931509f.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e72643cdb52c0f8c8e26c85ba6fabccf09fd9d76.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/e73115fdaf54c6e895e129e2a880af8e475f105b.LOOPER C000-0011 refset/5f02e37b9375c09b4787f43eef41c2b88ba787d2.LOOPER 0.632399
refset/e7767344c2f6482c156424b92644353541da2e8a.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e798b7e22030d7de6f788dd8227eb859f931d95e.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.420985
refset/e79a06a9f538ab02265bc8a0d32ba0a0a3bcc197.POISON rejected refset/e79a06a9f538ab02265bc8a0d32ba0a0a3bcc197.POISON 0.00032561
refset/e7a01c38aa4f2a8b9028ff7d55646131caa0e295.WOIKOINER C000-0007 refset/ce3578cf105178b4284b1ca91562160199d5715a.WOIKOINER 0.514496
refset/e7caa36d2e581db49550ac833f474ff9e5ffa5db.VIRUT C000-0050 refset/4125c91b60ae1890b58b52376c32bac28b53f03f.VIRUT 0.506183
refset/e7d7769def440ea19e2e00db20de91b265e9768c.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.371707
refset/e7ff0a923d1e1d6005eba623ff38ca9d22b1d2ba.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.338305
refset/e802c4896c568e57f6231e013bd1f174105afab6.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/e8160844ffd131120595071dab423ff4a1fe9272.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/e8180b779b956859606ce99498e10f7269548dcf.ROTATOR C000-0018 refset/3f02115c6793d94d8bfb5f23a0b1ea72f4257fc2.ROTATOR 0.410138
refset/e81afa1225dac9f53fc9d58870253e216038a9bd.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/e83e6e84887bec5ea4a80b5cec3729c1a38d9fee.LOOPER C000-0011 refset/820839c8dd7245a8b2fedd6d8a9de9f3473e1b4a.LOOPER 0.630916
refset/e8474093dde986e0b642fd872a65c0e7a5cbfbb9.VIKING_DZ C000-0009 refset/76f4de7899351ecc0705f65ea7e2c8c5ae419751.VIKING_DZ 0.193415
refset/e84e1d389cd42c4bed10e99bc6a798dce4af7a29.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e85e0b61453faafa8d3575cf023be30ede704269.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.411776
refset/e8aa154480e815f1b20952fd2346ead0cfba9c4e.WOIKOINER C000-0007 refset/ce3578cf105178b4284b1ca91562160199d5715a.WOIKOINER 0.498488
refset/e8c05759339f52335f033df9e354b2b52c8590f9.LDPINCH C000-0012 refset/095139894fa8ef07ca16762ad4286706d4dae8ff.LDPINCH 0.000369852
refset/e8c2721120a389f3f7afa8f8a2de5d8200519fac.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.361859
refset/e8d18d9ad459697f14a79bcd557579d698358815.VIKING_DLL C000-0090 refset/54ec9234bcad41af81aeef9e71197df3dfb5a668.VIKING_DLL 0.0742261
refset/e90881c9c471322d01b0054fedba13a436c1d1c1.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.228714
refset/e9250e8149678ec9c29b61eda1940612d87c20f4.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/e92c038d13931ac41e36886bbc18afb777faea15.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.33339
refset/e935e0fd28fce685539ec630aa9af0a264abcea3.LDPINCH C000-0005 refset/02327e2a1f09f5da235cb09257a0650c95226058.LDPINCH 0
refset/e93fcf7ca0b7f78d68cc46c1857af82b3c086e03.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.384535
refset/e9407ce7c1f42cd51304c076d7a1a358b756c14c.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.350023
refset/e9b917c5b1fc4477ba6c96eea9be78e73c3e8d36.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/e9ed1eff8b15338899da14611e7b279a17b24f72.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.206636
refset/e9eec7aaf6e9a7f2f36b07985260eb212a1019fe.DORFDO C000-0058 refset/22767645530cce5c8d38f629041354c3419afb61.DORFDO 0.451738
refset/e9f005ac9e8df10fa5a16de6c47581bd7066e16f.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.35115
refset/e9fbe928d8177157d2cdf9418eee3898426cc661.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.320933
refset/ea59cc023a09a2c0d5c119643864c93f6cc34e01.VIRUT C000-0050 refset/1beabf1e05c5f1d046a5a68b510bc3b3f80fa7f8.VIRUT 0.590022
refset/ea69b0e1295df1d1f72599512011cc6b7a540308.SALITY rejected refset/ea69b0e1295df1d1f72599512011cc6b7a540308.SALITY 0.000261643
refset/ea708c0f6a9447281ab3de179210a1084d871b45.ZHELATIN rejected refset/ea708c0f6a9447281ab3de179210a1084d871b45.ZHELATIN 0.000318629
refset/ea97df631d4bc99e5c8bcf69b70ac4b0cf5c4677.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.40645
refset/ea9f75ec1c063186f32e597620b57cc6e139cab0.RBOT C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.589036
refset/eaca1310254823a4c81fd235c2b1671bd660c722.SALITY C000-0004 refset/4df447fdc28d29b431b83ccbdd57cb2aa8fd3c2d.SALITY 0.473292
refset/eacd689a896602c77449da16425fd2e2ff38ef05.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/eae31f3941bd03956818549451071b72114ab11d.LOOPER C000-0011 refset/eae31f3941bd03956818549451071b72114ab11d.LOOPER 0
refset/eb2a79b1ac15f9826183fd0e126052a839633c13.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.374378
refset/eb3c23fa09b57a4c267c017195fe8a178b3123e9.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.358513
refset/eb8f7db5b0de2d3989312aeb71c0ff6568ae247f.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.379523
refset/ebb80a3c926ac6ff23086fa73726f399f0483238.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.516967
refset/ebbc05e25cef48d6abe9ed8e71d26ffb00a2f0c6.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.501627
refset/ebc581fff23f9498f732acd146c26c847b052bdf.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ebd9d1e5418420d6d229bd9ef59d421af1b0599a.BANCOS C000-0003 refset/0e2ab5a0306a5d68a01ba5e693d6f16110f25497.BANCOS 0.28998
refset/ebe2b13ba47ac1ac7cf6e3c76bc0065767929c88.LOOPER C000-0011 refset/820839c8dd7245a8b2fedd6d8a9de9f3473e1b4a.LOOPER 0.608962
refset/ec191d106250677961d4707e528f159bb03c799b.VIRUT C000-0050 refset/1beabf1e05c5f1d046a5a68b510bc3b3f80fa7f8.VIRUT 0.565044
refset/ec1a09dddf68bb221d68cc437f2ee55d454c6c70.LDPINCH C000-0012 refset/095139894fa8ef07ca16762ad4286706d4dae8ff.LDPINCH 0.000369852
refset/ec406a175a4d026b93bf8e6dced3ce89cc661069.DORFDO C000-0058 refset/22767645530cce5c8d38f629041354c3419afb61.DORFDO 0.408828
refset/ec42c11da699713388cdc9e9fd122314818d2e64.MAGICCASINO C000-0095 refset/1b12cab2ddb5c70f66833c71dadb23a69c70d510.MAGICCASINO 0.353752
refset/ec50dd0d7b6fb889ce79c2cefb67588001a62284.VIRUT C000-0050 refset/8821370914567a80d05f4b5ed44de3bf66c5180a.VIRUT 0.550781
refset/ec60bfe1d5ce2543a5c793f1d06675505fe03312.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.406014
refset/ec688a070c0a64a1b57c0d4e183f9dea9f1550c0.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.184601
refset/ec704060087fa19aa6af87b1a62cbe6f857eda57.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ec70921d8975ed7ccd3fb6cec7a5393966064232.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.399334
refset/ec78184e35fca3c199d3d05569419bdb2b909b15.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.167824
refset/ec7ab1a34893baac19709ae86c387c9f4b1f54a4.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.378583
refset/ec84f7a36b4592919be0b1710738b29e22c35f18.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.169328
refset/eca0caaeb3dd5edb6a2964f1bc11e2b67d12f70a.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ecb6946a180c722aa4ddc15b8f029c38c0035509.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332234
refset/ecdea506f19a19c4a9b71c6f5af35459f40d6690.PORNDIALER C000-0039 refset/0510f72899c1499022bf235bde1ce51201b36d72.PORNDIALER 0.000292886
refset/ecdf71581f28a4bbec8acd62f31cd1f95a0b621c.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.355091
refset/ece00ba2f36baef81740379b1f6463fd779ac2af.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.468085
refset/ed067321ac389e00821bd8c7ede4ecbea12708b6.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.332993
refset/ed257ed4abf4ddf25836c6a6bb8dc96921064f0d.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.352023
refset/ed2dc2bf7011003b3e01f9de40ee69ad227fe6ac.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.385733
refset/ed42a056e8c7acf0f176765da394a52baae17c64.ROTATOR C000-0018 refset/3f02115c6793d94d8bfb5f23a0b1ea72f4257fc2.ROTATOR 0.389421
refset/ed60dc1907c538914cf035b6e7b51c2892361ab4.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.355091
refset/ed71bc91b87e6dea37e639049379443c7ae254b3.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.485673
refset/ed90c4c839da3425a72d11fcfba322bb9eb7125f.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.409155
refset/edbb71bda37a3ea454be261f69f24050e9c112e4.BANCOS C000-0003 refset/0e2ab5a0306a5d68a01ba5e693d6f16110f25497.BANCOS 0.473288
refset/edcf5869614b61d954de19b0e16f54b61135ad64.DORFDO C000-0058 refset/22767645530cce5c8d38f629041354c3419afb61.DORFDO 0.465759
refset/edd678a3af607ccfc5fb9b4530e47d0b9361d609.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.388391
refset/ede1a5b232929c6487f9a12f5de9cae2289b28ad.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.412757
refset/ee10b9063928c31f50eb9e27620393e70f5e4ebd.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ee18afc9b7aee5b372755cbd1485507d77f23a23.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ee44c26082801e1453095a23ae710b268a25e65a.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ee46158fdc82db4a1f2c429edb12cdd33c5a2442.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.348474
refset/ee4a6fdd0974665b41f897f8f3551eaace88d2f9.VIRUT C000-0050 refset/2c8f232169df18aad7a4f890a469b598948e72aa.VIRUT 0.516766
refset/ee5e8ea2e503c8f7c22438832d9b8160908c1929.ADULTBROWSER C000-0088 refset/41da4485b565741accc0166caabc409e022c659a.ADULTBROWSER 0.338305
refset/ee66a41839e96af3e0c27229414af826891ec2ee.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ee75a9e9910edeb574b99a0cd24dde9752301ae4.VIKING_DZ C000-0009 refset/76f4de7899351ecc0705f65ea7e2c8c5ae419751.VIKING_DZ 0.197336
refset/ee857541be80d96f91ad94ffba5c0f52316e6de4.CASINO C000-0001 refset/0058780b175c3ce5e244f595951f611b8a24bee2.CASINO 0.375967
refset/eec1632573465ec791e37b7510d1a2f6bc651b8d.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.16485
refset/eec3462a3008abed7def33bf2fe0c0c52e372d85.WOIKOINER C000-0007 refset/ce3578cf105178b4284b1ca91562160199d5715a.WOIKOINER 0.518475
refset/eece60112f33b2ad177ab483e9df12900d07feeb.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/eee269b7bce9f374591435d13ac1c31efce6ee47.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.379344
refset/ef098b5f8651adafad0a88d76df6899d067fe09e.ALLAPLE C000-0002 refset/135ab6d4fde54c928181819f67d2838aa9eeef57.ALLAPLE 0.41175
refset/ef0cd647748fb002f20ac5337560eda38e54e913.ROTATOR C000-0018 refset/c8c199f3c066aa56524f446349605c1ec4350804.ROTATOR 0.442197
refset/ef2bddde1dae95008363e263aea665cb7dc6fa14.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/ef316af372fb2addb702d2ff7659014980c78492.BANCOS C000-0003 refset/7cb04ddda5e5e8cdb91d70e12a579c5776fc52dc.BANCOS 0.537306
refset/ef69cff3f5fafa76788757f0e6f47f50d8c9f857.LOOPER C000-0011 refset/ef69cff3f5fafa76788757f0e6f47f50d8c9f857.LOOPER 0
refset/ef6da997541aa0745db7f76e5d766ac25f00b94f.SPYGAMES C000-0050 refset/1de5579c37b97761a9280b40772444569fd9852f.SPYGAMES 0.251704
refset/ef71f928ce6a3adde198a5e846bdbc030510fb26.EJIK C000-0031 refset/1086fffe29dcb2d7cd8f6820953dcd9c2939c49e.EJIK 0.320933
refset/ef8442a8c3713fe5245f155101ea9be9f0b90822.VIKING_DLL C000-0010 refset/2e1465134075161228a764caf057a54657afa292.VIKING_DLL 0.160296
refset/efa29bc3f9add10e35dbe694d0594bcf73082355.SWIZZOR C000-0019 refset/370c147a9add7c89ca03bbe67b49db47a62ae459.SWIZZOR 0.381055
refset/efb0d152f26179bf8509f3ef000029ba20173dc3.PODNUHA C000-0015 refset/d722b732ee0fff2fcb8771ce02f747ed337368b4.PODNUHA 0.357031
refset/efcbd6b55e3c494e5315df61fbf1d93c8e022be7.WOIKOINER C000-0007 refset/ce3578cf105178b4284b1ca91562160199d5715a.WOIKOINER 0.503666
refset/efd45a2de7ec1494a0d4c444f17f7fec176dd6c0.VIKING_DZ C000-0009 refset/76f4de7899351ecc0705f65ea7e2c8c5ae419751.VIKING_DZ 0.168727
